id,uri,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release
3515,https://open.spotify.com/track/3nWCi6Npr1DJObl5hgZwt7,tell them,James Blake - Moses Sumney - Metro Boomin,album,art pop,1092250.0,False,Assume Form,2019-01-18,3,12,0.58,0.469,8,-8.655,0,0.118,0.778,6.790000000000001e-05,0.099,0.289,176.019,208400,4,pop,666.0
3517,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal,symphony,Clean Bandit - Zara Larsson,album,dance pop,4046263.0,False,What Is Love? (Deluxe Edition),2018-11-30,1,16,0.715,0.605,0,-5.127999999999999,0,0.0428,0.239,1.41e-05,0.1889999999999999,0.4539999999999999,122.956,212733,4,pop,715.0
3518,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s,,,,,,,,,,,,,,,,,,,,,,,,,
3519,https://open.spotify.com/track/2MKIadkPrRqaivpyn6cnI0,monster,dodie,album,indie cafe pop,781422.0,False,Human,2019-01-18,2,7,0.831,0.606,9,-7.694,1,0.107,0.694,0.000109,0.0635,0.944,100.013,245847,4,pop,666.0
3520,https://open.spotify.com/track/7ce0vNBSiPNpGvGJ4sot4H,assume form,James Blake,album,art pop,1092250.0,False,Assume Form,2019-01-18,1,12,0.413,0.349,4,-10.361,0,0.0628,0.886,0.000195,0.091,0.148,139.274,289600,4,pop,666.0
3521,https://open.spotify.com/track/5FYvk4lH8kLfRKHW8Ac0mL,wheres the catch?,James Blake - André 3000,album,art pop,1092250.0,False,Assume Form,2019-01-18,8,12,0.746,0.56,5,-9.02,0,0.0932,0.649,0.000577,0.107,0.172,91.988,276000,4,pop,666.0
3522,https://open.spotify.com/track/1F7ZElvJAvWKQ7UaPXg9cF,barefoot in the park,James Blake - ROSALÍA,album,art pop,1092250.0,False,Assume Form,2019-01-18,5,12,0.5579999999999999,0.632,9,-8.339,0,0.284,0.8320000000000001,0.105,0.198,0.519,161.764,211200,4,pop,666.0
3523,https://open.spotify.com/track/69sxo1DMPHgsJs1KA5OMRh,into the red,James Blake,album,art pop,1092250.0,False,Assume Form,2019-01-18,4,12,0.508,0.47,1,-9.011,1,0.0347,0.586,0.0556,0.134,0.151,173.838,257200,4,pop,666.0
3524,https://open.spotify.com/track/0Q3HFb2L0Ydh8cFxM36Ltg,cant believe the way we flow,James Blake,album,art pop,1092250.0,False,Assume Form,2019-01-18,6,12,0.259,0.536,8,-10.309,1,0.0367,0.705,0.0005009999999999,0.4320000000000001,0.29,143.94799999999995,267200,4,pop,666.0
3525,https://open.spotify.com/track/0OPSrinxlwPaT3rh8KhWdc,insomnia - radio edit,Faithless,single,big beat,445950.0,False,Best 5: Faithless,2012-10-22,3,5,0.711,0.756,7,-10.637,1,0.0302,0.0352,0.00313,0.138,0.493,127.108,213547,4,else,2936.0
3526,https://open.spotify.com/track/0EoGXXi91KSqAIY7SSgizW,another chance - radio edit,Roger Sanchez,single,disco house,78854.0,False,Another Chance,2001-07-05,1,4,0.607,0.893,3,-6.968,1,0.0316,0.000506,0.0242,0.297,0.838,129.881,207360,4,house,7063.0
3527,https://open.spotify.com/track/2dOTkLZFbpNXrhc24CnTFd,titanium,David Guetta - Sia,album,dance pop,21659022.0,False,Nothing but the Beat Ultimate,2011-08-26,1,30,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040,4,pop,3359.0
3528,https://open.spotify.com/track/0DiWol3AO6WpXZgp0goxAV,one more time,Daft Punk,album,electro,6835890.0,False,Discovery,2001-03-07,1,14,0.611,0.697,2,-8.618,1,0.133,0.0193,0,0.332,0.476,122.752,320357,4,else,7183.0
3529,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,lose yourself - from 8 mile soundtrack,Eminem,compilation,detroit hip hop,39078037.0,True,Curtain Call (Deluxe Edition),2005-12-06,6,24,0.6920000000000001,0.7440000000000001,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.37400000000005,326467,4,hip hop,5448.0
3530,https://open.spotify.com/track/3reoq3Kp45545OlqZBk93X,destination calabria - radio edit,Alex Gaudino - Crystal Waters,single,disco house,89288.0,False,Destination Calabria,2007-01-01,1,1,0.616,0.932,2,-6.49,1,0.0413,0.00152,0.00074,0.407,0.365,128.017,226000,4,house,5057.0
3531,https://open.spotify.com/track/5f14ylFBAuwqVHXvafqtmd,079me,B Young,single,afroswing,229560.0,False,079ME,2018-06-21,1,1,0.629,0.601,10,-7.508,0,0.309,0.404,0,0.0582,0.612,199.921,211853,4,r&b/soul,877.0
3532,https://open.spotify.com/track/07WEDHF2YwVgYuBugi2ECO,kickstarts,Example,album,dance pop,262624.0,False,Won't Go Quietly,2010-06-18,9,14,0.61,0.836,5,-4.455,1,0.0573,0.00374,0.0,0.358,0.657,126.059,181827,4,pop,3793.0
3533,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,till i collapse,Eminem - Nate Dogg,album,detroit hip hop,39078037.0,True,The Eminem Show,2002-05-26,18,20,0.5479999999999999,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787,4,hip hop,6738.0
3536,https://open.spotify.com/track/6Z0CSptkTKzOpownOPnK5g,lullaby,Sigala - Paloma Faith,album,dance pop,1153211.0,False,Brighter Days,2018-09-28,8,16,0.726,0.835,5,-3.949,0,0.0361,0.0872,6.08e-06,0.076,0.855,120.03,204253,4,pop,778.0
3534,https://open.spotify.com/track/6lU7kJ6k1oUew36PbPl15E,6:30,Geko - NSG,single,manchester hip hop,152632.0,True,6:30,2018-05-22,1,1,0.757,0.579,1,-3.827,0,0.0809,0.149,0,0.0543,0.56,99.968,213000,4,hip hop,907.0
3535,https://open.spotify.com/track/0trjvNuATk3tEwIpXRr16m,broken homes,The Plug - Nafe Smallz - M Huncho - Gunna,single,uk hip hop,23402.0,True,"Broken Homes (feat. Nafe Smallz, M Huncho & Gunna)",2018-11-16,1,1,0.856,0.621,6,-8.71,1,0.0499,0.162,0.0,0.116,0.635,126.983,226983,4,hip hop
3537,https://open.spotify.com/track/6f8b6mxNNDJdE5tC4MCTxt,,,,,,,,,,,,,,,,,,,,,,,,,
3538,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt,only you,Cheat Codes - Little Mix,single,dance pop,1727948.0,False,Only You (with Little Mix),2018-06-22,1,1,0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05,189401,4,pop,876.0
3539,https://open.spotify.com/track/4WWa4Po5YCEN23DbFzML6M,scared of love,Rudimental - RAY BLK - Stefflon Don,single,dance pop,1217112.0,False,Scared of Love (feat. RAY BLK & Stefflon Don),2019-01-11,1,1,0.721,0.691,5,-4.671,1,0.0536,0.0159,1.87e-06,0.286,0.343,118.018,203000,4,pop,673.0
3541,https://open.spotify.com/track/0WqIKmW4BTrj3eJFmnCKMv,crazy in love,Beyoncé - JAY-Z,album,dance pop,24958001.0,False,Dangerously In Love (Alben für die Ewigkeit),2003-06-23,1,16,0.664,0.758,2,-6.582999999999998,0,0.21,0.00238,0.0,0.0598,0.701,99.259,235933,4,pop,6345.0
3542,https://open.spotify.com/track/33IQnmtJYjCcrvUUMQgi80,fight for this love,Cheryl,album,dance pop,465747.0,False,3 Words,2009-01-01,4,11,0.7390000000000001,0.741,7,-5.872999999999999,1,0.0912,0.013,0.0,0.0679,0.727,122.988,223253,4,pop,4326.0
3540,https://open.spotify.com/track/3IpGVLqOyhPrbhqSpUs0dc,wait,Aitch,single,manchester hip hop,548585.0,True,Wait,2019-01-09,1,1,0.85,0.632,7,-6.5120000000000005,1,0.267,0.125,0.0,0.0815,0.467,75.028,216000,4,hip hop,675.0
3543,https://open.spotify.com/track/2eknDuc5IeulN0hnwEZsjF,,,,,,,,,,,,,,,,,,,,,,,,,
3544,https://open.spotify.com/track/0W62hhso3n2u9mq7g2D6Hn,wondering,M.O - Chip,single,afroswing,224262.0,False,Wondering,2018-10-09,1,1,0.7859999999999999,0.715,10,-4.75,1,0.0471,0.177,0.000102,0.106,0.6779999999999999,109.996,187973,4,r&b/soul,767.0
3545,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0,don’t matter to me,Drake - Michael Jackson,album,canadian hip hop,50593376.0,False,Scorpion,2018-06-29,10,25,0.8220000000000001,0.318,10,-12.390999999999998,1,0.0575,0.493,0.0128,0.11,0.138,102.998,245787,4,hip hop,869.0
3546,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN,suncity,Khalid - Empress Of,album,alternative r&b,12829933,False,Suncity,2018-10-18,7,7,0.695,0.639,7,-6.897,0,0.153,0.107,0.000657,0.118,0.344,90.027,189493,4,r&b/soul,758.0
3547,https://open.spotify.com/track/6QovLtyKKKVGddw4qQhD0c,favourite thing,Fleur East,single,uk pop,191409.0,False,Favourite Thing,2019-01-04,1,1,0.673,0.867,7,-5.654,1,0.14,0.0251,0,0.265,0.873,109.938,194960,4,pop,680.0
3548,https://open.spotify.com/track/1Jo0Zg7XlrA6z0mFTZVdkn,dont stop the music,Rihanna,album,barbadian pop,39741508.0,False,Good Girl Gone Bad,2007-01-01,3,12,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,4,pop,5057.0
3549,https://open.spotify.com/track/6C7RJEIUDqKkJRZVWdkfkH,stronger,Kanye West,album,chicago rap,12691508.0,True,Graduation,2007-09-11,3,13,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,311867,4,rap,4804.0
3551,https://open.spotify.com/track/6jrMVRReY24qzCfe1BRrww,what you know,Two Door Cinema Club,album,indie pop,1939692.0,False,Tourist History,2010-02-07,8,10,0.556,0.763,6,-3.952,0,0.0413,0.000728,6.79e-06,0.071,0.814,138.986,191400,4,pop,3924.0
3550,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,cant stop the feeling!,Justin Timberlake,single,dance pop,9849964.0,False,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",2016-05-06,1,1,0.667,0.83,0,-5.715,1,0.0749,0.0123,0.0,0.191,0.701,113.03,236002,4,pop,1644.0
3553,https://open.spotify.com/track/4jacsL77ZYnpInmTtUBaJW,move your feet,Junior Senior,album,danish pop,47213.0,False,d-d-don't don't stop the beat (Explicit Content U.S. Version),2003-07-25,3,13,0.755,0.895,9,-2.619,1,0.0883,0.0507,0.0737,0.222,0.844,118.871,181907,4,pop,6313.0
3552,https://open.spotify.com/track/1KtVVUM6OkpyOsbVfbMybX,dont be so hard on yourself,Jess Glynne,album,dance pop,2340619.0,False,I Cry When I Laugh,2015,7,19,0.571,0.815,6,-3.267,1,0.0321,0.0608,0,0.163,0.664,120.008,211460,4,pop,
3554,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3,wild ones,Flo Rida - Sia,album,dance pop,7795478.0,False,Wild Ones,2012-06-22,2,10,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,4,pop,3058.0
3555,https://open.spotify.com/track/1MlAkYV0nbRKWhhfvTt3zc,dont you worry child - radio edit,Swedish House Mafia - John Martin,album,big room,3156921.0,False,Until Now,2012-01-01,26,35,0.614,0.832,11,-3.419,0,0.0522,0.11,0,0.185,0.429,129.038,213169,4,house,3231.0
3556,https://open.spotify.com/track/5rgy6ghBq1eRApCkeUdJXf,we are young,fun. - Janelle Monáe,album,baroque pop,3419227,False,Some Nights,2012-02-14,3,11,0.378,0.638,10,-5.5760000000000005,1,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.086,250627,4,pop,3187.0
3557,https://open.spotify.com/track/155EsNGoXo7XSVF84oTPam,there you are,ZAYN,album,dance pop,13407533,False,Icarus Falls,2018-12-13,11,27,0.452,0.688,0,-4.84,0,0.0385,0.0263,0.0,0.11,0.313,76.99,199600,4,pop,702.0
3559,https://open.spotify.com/track/4O4Z8VFczL8MxIOmqVWc1b,footloose,Kenny Loggins,compilation,album rock,610517.0,False,GREATEST HITS,1997,3,15,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.08900000000003,220707,4,rock,
3561,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE,everybody wants to rule the world,Tears For Fears,album,dance rock,1763755.0,False,Songs From The Big Chair (Super Deluxe Edition),1985-02-25,3,59,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4,rock,13037.0
3560,https://open.spotify.com/track/5akBpqWmFWEHoBGRIrR5aK,,,,,,,,,,,,,,,,,,,,,,,,,
3563,https://open.spotify.com/track/7oi4xJxGBvqevHzoGVunNP,blueberry faygo,Mikey.Otx,single,n-a,110.0,True,Blueberry Faygo,2019-12-23,1,1,0.828,0.386,0,-11.142,1,0.0551,0.0177,5.13e-06,0.101,0.353,99.014,142028,4,else,327.0
3558,https://open.spotify.com/track/0EMmVUYs9ZZRHtlADB88uz,come on eileen,Dexys Midnight Runners,album,bow pop,150711.0,False,Too Rye Ay,1982-08,10,15,0.45,0.6579999999999999,2,-7.064,1,0.0472,0.648,3.14e-06,0.264,0.7809999999999999,106.799,287307,4,pop,
3562,https://open.spotify.com/track/4otVP2TcJliXWq2GjkvWkR,im not alright,Loud Luxury - Bryce Vine,single,dance pop,380664.0,False,I'm Not Alright,2019-07-12,1,1,0.875,0.858,4,-3.886,1,0.0496,0.081,1.27e-06,0.381,0.7,121.978,187797,4,pop,491.0
3564,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,call you mine,The Chainsmokers - Bebe Rexha,album,dance pop,16931568.0,False,World War Joy,2019-12-06,7,10,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,217640,4,pop,344.0
3565,https://open.spotify.com/track/4GGSmoTmc5LClrowB4SmEw,mind is a prison,Alec Benjamin,single,pop,2130472.0,False,Mind Is A Prison,2019-12-12,1,1,0.637,0.6609999999999999,5,-5.2170000000000005,0,0.05,0.527,0.0,0.18,0.6940000000000001,151.148,162034,4,pop,338.0
3567,https://open.spotify.com/track/30SNjazZhzunhAWCjhdyyD,christmas all over again,Tom Petty and the Heartbreakers,compilation,album rock,1575881,False,A Very Special Christmas 2,1992-10-20,1,19,0.521,0.831,9,-8.183,1,0.0326,0.0592,0,0.344,0.693,138.803,254200,4,rock,10243.0
3566,https://open.spotify.com/track/1ta7346unwX9mJOqbSB9wD,have yourself a merry little christmas,Ella Fitzgerald,album,adult standards,1766898.0,False,Ella Wishes You A Swinging Christmas (Expanded Edition),1960-01-01,3,18,0.611,0.247,7,-9.038,1,0.0419,0.961,2.74e-06,0.218,0.484,112.239,175840,4,pop,22224.0
3569,https://open.spotify.com/track/7EGqwboQMKQhBw4z49rBLI,with you this christmas,Why Don't We,single,boy band,2394814.0,False,With You This Christmas,2019-11-29,1,1,0.7120000000000001,0.7829999999999999,10,-4.957,1,0.0413,0.404,0.00292,0.106,0.529,80.005,146752,4,boy band,351.0
3570,https://open.spotify.com/track/6CT7ZQKVafBZjCOCafy5Ad,christmas,U2,album,irish rock,7469880.0,False,A Very Special Christmas,1987-10-20,9,15,0.281,0.802,8,-9.423,1,0.0498,0.0201,0.000425,0.436,0.5,140.65,139760,4,rock,12070.0
3571,https://open.spotify.com/track/7FIcV2kEiO2mvvMbxU5Jkn,the little drummer boy,Johnny Cash,album,arkansas country,4289740.0,False,The Christmas Spirit,1963-11-14,8,12,0.6859999999999999,0.4970000000000001,0,-10.422,0,0.0579,0.967,0.000416,0.105,0.5589999999999999,118.871,152267,4,country,20811.0
3572,https://open.spotify.com/track/77GcYr9JP6uvJM0kPa6Nzk,jingle bell rock,Glee Cast,album,glee club,1299055.0,False,"Glee: The Music, The Christmas Album Vol. 3",2012-12-11,1,10,0.623,0.738,3,-5.709,1,0.0281,0.179,0.0,0.146,0.8740000000000001,152.066,152947,4,else
3568,https://open.spotify.com/track/0gWKtvF3IGZKZprlDEKZKo,rockin around the christmas tree - from the kacey musgraves christmas show,Kacey Musgraves - Camila Cabello,album,contemporary country,852563.0,False,The Kacey Musgraves Christmas Show,2019-11-29,7,18,0.746,0.598,10,-6.053,1,0.0973,0.131,0.0,0.6779999999999999,0.789,148.91,124241,4,country,351.0
3573,https://open.spotify.com/track/7FOJKfiyl1tegmYRqs7AuZ,we wish you a merry christmas / end title - voice,Traditional - John Williams,album,sleep,30802.0,False,Home Alone (Original Motion Picture Soundtrack) [Anniversary Edition],1990,19,19,0.241,0.247,2,-15.757,1,0.0358,0.958,0.131,0.102,0.29,148.769,254627,4,else,
3574,https://open.spotify.com/track/4uqRDeCgXPLQFYqA5uf5Tr,feliz navidad - recorded at spotify studios nyc,Why Don't We,single,boy band,2394814.0,False,Spotify Singles - Christmas,2018-11-19,1,1,0.725,0.58,11,-5.4220000000000015,0,0.0433,0.225,0.0,0.0779,0.66,133.974,148086,4,boy band,726.0
3575,https://open.spotify.com/track/3cZRpCsi78sk2u4XW0vosp,please come home for christmas,Ryland James,single,n-a,17709.0,False,Please Come Home For Christmas,2019-11-01,1,1,0.399,0.349,9,-9.011,1,0.0271,0.871,9e-05,0.101,0.205,172.0,197093,3,else,379.0
3578,https://open.spotify.com/track/6ndQrwqaETxcgEwUAn7mau,blueberry fuego,Yeezys Activist,single,n-a,447.0,True,Blueberry Fuego,2019-12-09,1,1,0.831,0.405,0,-10.578,1,0.0776,0.0171,3.3e-06,0.104,0.292,98.992,141997,4,else,341.0
3576,https://open.spotify.com/track/359errH05UQpI0n74V8f4h,santa baby,Madonna,album,dance pop,4523105.0,False,A Very Special Christmas,1987-10-20,10,15,0.618,0.32,5,-12.977,0,0.0476,0.586,0.0,0.364,0.602,113.825,154907,4,pop,12070.0
3577,https://open.spotify.com/track/0NPpHHVwyiq5PgWFK4YyI9,faygo,The 7 Dimensions,album,n-a,643,True,The First Dimension,2019-06-08,8,9,0.84,0.406,0,-10.514,1,0.0558,0.0171,1.17e-06,0.0997,0.334,98.962,142060,4,else,525.0
3579,https://open.spotify.com/track/3foAUueKupC19f43KJeshB,beautiful scar,Alicia Moffet,single,canadian electropop,21554.0,False,Beautiful Scar,2019-12-06,1,1,0.516,0.21,10,-8.687000000000001,0,0.065,0.7979999999999999,0.0,0.21,0.174,128.015,223937,4,pop,344.0
3580,https://open.spotify.com/track/1IhMuuTCpO0K7BM2MmIZ0w,shining on my ex,bbno$ - Yung Gravy,album,canadian hip hop,686001.0,True,i don't care at all,2019-11-08,4,10,0.645,0.487,4,-8.584,0,0.352,0.121,0.0,0.0931,0.618,88.89299999999999,140319,4,hip hop,372.0
3581,https://open.spotify.com/track/1e4jcHkbKwazmvLw0ug4EL,dirty dirty,Smokepurpp - Lil Skies,single,melodic rap,2091715.0,True,Dirty Dirty (feat. Lil Skies),2019-11-22,1,1,0.7909999999999999,0.552,5,-8.289,0,0.0451,0.236,0.0,0.1369999999999999,0.326,99.98,144096,4,rap,358.0
3582,https://open.spotify.com/track/2x3HyOx0Jd9MnlnAQRtIL3,kissing other people,Lennon Stella,single,canadian pop,265253.0,False,Kissing Other People,2019-11-01,1,1,0.6990000000000001,0.6629999999999999,2,-5.697,1,0.0891,0.568,3.83e-06,0.13,0.379,94.042,161627,4,pop,379.0
3584,https://open.spotify.com/track/77Q0WtIkyhhsGOlug8T9FU,room 112,Tory Lanez - Nyce - Slim,album,canadian hip hop,3310268.0,True,Chixtape 5,2019-11-15,17,18,0.399,0.511,5,-7.902,1,0.237,0.133,0.0,0.311,0.406,79.524,215017,4,hip hop,365.0
3586,N\A,,,,,,,,,,,,,,,,,,,,,,,,,
3583,https://open.spotify.com/track/0DosTwoHVAziTd3GfQNIef,triple helix,KILLY,single,canadian hip hop,451751.0,False,Triple Helix,2019-11-01,1,1,0.922,0.448,0,-9.197,0,0.309,0.231,0.0,0.246,0.233,130.017,142053,4,hip hop,379.0
3585,https://open.spotify.com/track/7a7wbihbtKPnMCq17iECek,on god,bbno$ - Lewis Grant,album,canadian hip hop,686001.0,True,i don't care at all,2019-11-08,2,10,0.883,0.301,8,-11.48,1,0.111,0.109,0.000457,0.0778,0.363,119.965,194000,4,hip hop,372.0
3587,https://open.spotify.com/track/5NqOsPI4rA9Bl6LcCftzI2,magic,Lil Skies,single,melodic rap,4514676.0,True,Magic,2019-07-24,1,1,0.647,0.706,6,-6.023,0,0.1369999999999999,0.264,0.0,0.114,0.5770000000000001,153.97299999999996,182338,4,rap,479.0
3588,https://open.spotify.com/track/3mBRfojfwsGouVPJHhiVd9,shining on my ex,bbno$ - Yung Gravy,single,canadian hip hop,686001.0,True,shining on my ex,2019-11-01,1,1,0.645,0.487,4,-8.584,0,0.352,0.121,0.0,0.0931,0.618,88.89299999999999,140319,4,hip hop,379.0
3589,https://open.spotify.com/track/2Yr2BzqNDpIh0YQcnFqM09,voices,Skye - XXXTENTACION,single,n-a,13358.0,True,VOICES (feat. XXXTENTACION),2019-10-31,1,1,0.6779999999999999,0.672,0,-5.688,1,0.0302,0.00959,0.0,0.0868,0.625,136.933,155993,4,else,380.0
3590,https://open.spotify.com/track/4FAd2rB28SaWaJWmn30Xuy,,,,,,,,,,,,,,,,,,,,,,,,,
3591,https://open.spotify.com/track/2xKQj6P0TgxBVaRiojP2s2,fast,Sueco the Child - A Boogie Wit da Hoodie - Offset,single,cali rap,84785.0,True,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],2019-06-25,1,2,0.821,0.684,7,-5.931,0,0.333,0.343,1.58e-06,0.234,0.7440000000000001,100.054,160063,4,rap,508.0
3592,https://open.spotify.com/track/4jkalyYVL46RGyWphOzphd,decline,Lil Tjay - Lil Baby,album,brooklyn drill,1982751.0,True,True 2 Myself,2019-10-11,8,17,0.474,0.589,0,-7.292000000000002,0,0.141,0.445,0.0,0.139,0.51,113.202,225013,5,trap,400.0
3594,https://open.spotify.com/track/1Nfht0uva6GtUwZB05aHcr,dream that i had,Lil Tjay,album,brooklyn drill,1982751.0,True,True 2 Myself,2019-10-11,4,17,0.779,0.5429999999999999,7,-10.763,0,0.0889,0.0195,0.0,0.0996,0.33,109.952,165813,4,trap,400.0
3593,https://open.spotify.com/track/395WRTyNwMGx80cDXqg6vM,ruthless,Lil Tjay - Jay Critch,album,brooklyn drill,1982751.0,True,True 2 Myself,2019-10-11,6,17,0.521,0.5920000000000001,9,-9.801,1,0.134,0.0489,0.0,0.267,0.356,129.754,244573,4,trap,400.0
3596,https://open.spotify.com/track/2wXRIes2a5vPl5xbEHFlDt,imperfections,Céline Dion,single,canadian pop,4235613.0,False,Imperfections / Lying Down / Courage,2019-09-18,1,4,0.703,0.552,10,-6.641,1,0.0401,0.255,0.0,0.0976,0.393,104.951,237060,4,pop,423.0
3595,https://open.spotify.com/track/03i4lR6ZZo0214WhmrE8t9,hold on,Lil Tjay,single,brooklyn drill,1982751.0,True,Hold On,2019-09-27,1,1,0.6859999999999999,0.609,9,-6.784,0,0.165,0.142,0.0,0.0631,0.737,152.05,189474,4,trap,414.0
3597,https://open.spotify.com/track/2rGgIteiX209jWcsbS1MXq,bubbly,Roy Woods,single,canadian contemporary r&b,711265.0,True,Bubbly,2019-09-19,1,1,0.773,0.544,1,-7.183,1,0.101,0.173,0.0,0.108,0.355,94.979,230750,4,r&b/soul,422.0
3598,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf,說好不哭,Jay Chou - 阿信,single,c-pop,1974777.0,False,說好不哭,2019-09-16,1,1,0.512,0.35,10,-11.843,1,0.0311,0.478,1.15e-06,0.0855,0.343,152.023,222333,4,pop,425.0
3600,https://open.spotify.com/track/0afSDk3PxzQGY6rIdf30Z0,feel it too,Tainy - Jessie Reyez - Tory Lanez,single,latin,179687.0,False,Feel It Too (with Jessie Reyez & Tory Lanez),2019-09-06,1,1,0.5670000000000001,0.556,4,-8.179,0,0.245,0.399,0.0,0.211,0.484,109.922,193055,4,latin,435.0
3599,https://open.spotify.com/track/2cDcrN0P5EupLuv0iye5Oy,october,Alessia Cara,single,canadian contemporary r&b,7910658.0,False,October,2019-09-03,1,1,0.7440000000000001,0.53,0,-7.831,1,0.0301,0.332,3.88e-06,0.0837,0.654,106.967,240933,4,r&b/soul,438.0
3601,https://open.spotify.com/track/62AuGbAkt8Ox2IrFFb8GKV,sweet caroline,Neil Diamond,album,adult standards,1322741.0,False,Sweet Caroline,1969-06-06,13,13,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4,pop,18780.0
3602,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,hotel california - 2013 remaster,Eagles,album,album rock,5638424.0,False,Hotel California (2013 Remaster),1976-12-08,1,9,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4,rock,16038.0
3603,https://open.spotify.com/track/0T9un1tCka7l3lwsJmmLLU,feels like home,Bea Miller - Jessie Reyez,single,dance pop,2027471.0,True,FEELS LIKE HOME,2019-08-23,1,1,0.8170000000000001,0.445,4,-7.21,0,0.103,0.376,0.0,0.107,0.273,97.024,211522,4,pop,449.0
3604,https://open.spotify.com/track/2SiXAy7TuUkycRVbbWDEpo,you shook me all night long,AC/DC,album,album rock,16711265.0,False,Back In Black,1980-07-25,7,10,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,4,rock,14713.0
3605,https://open.spotify.com/track/6l7lX8hJXVIUyPrTaabpqk,ready,Alessia Cara,single,canadian contemporary r&b,7910658.0,False,Ready,2019-07-22,1,1,0.529,0.496,0,-6.667999999999998,0,0.151,0.214,0.0,0.212,0.588,74.619,178747,4,r&b/soul,481.0
3606,https://open.spotify.com/track/48GmVZwvkoVC5StfMLfNJE,need u,DVBBS,single,big room,848649.0,False,Need U,2019-08-16,1,1,0.7140000000000001,0.705,10,-6.479,1,0.0995,0.292,0.000386,0.126,0.471,114.994,219521,4,house,456.0
3608,https://open.spotify.com/track/5i2JGF65pHKSfMEjSMrBC3,jesus in la,Alec Benjamin,single,pop,2130472.0,False,Jesus In LA,2019-07-16,1,1,0.767,0.627,0,-4.096,1,0.0401,0.537,0.0,0.359,0.6890000000000001,94.028,172606,4,pop,487.0
3607,https://open.spotify.com/track/5iTaLzgPI5jRMVAxITcZwT,easier – remix,5 Seconds of Summer - Charlie Puth,single,boy band,6734577.0,False,Easier – Remix (with Charlie Puth),2019-08-13,1,1,0.418,0.445,5,-5.407,1,0.227,0.469,0.0,0.123,0.608,175.68599999999995,157326,4,boy band,459.0
3609,https://open.spotify.com/track/2FqqVHvC4eKrsk97vpMRid,focus,Bazzi - 21 Savage,album,pop,3807231.0,True,Soul Searching,2019-08-09,3,11,0.752,0.703,1,-5.268,1,0.0969,0.00694,0.0,0.143,0.5379999999999999,77.021,155134,4,pop,463.0
3610,https://open.spotify.com/track/56Sng0NtW0YYy4Edtpybm8,laneswitch,Lil Tjay,single,brooklyn drill,1982751.0,True,Laneswitch,2019-07-26,1,1,0.736,0.708,11,-7.737,0,0.0898,0.154,0.0,0.219,0.273,127.996,150000,4,trap,477.0
3611,https://open.spotify.com/track/600LJrBPTbJUvuVc4WCDfB,melee,Tory Lanez,single,canadian hip hop,3310268.0,True,Melee,2019-07-12,1,1,0.67,0.613,1,-7.0760000000000005,1,0.139,0.000907,0.0,0.159,0.191,150.122,169600,4,hip hop,491.0
